298067,-864,3869,-1064,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
298102,-907,3858,-1048,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
298143,-895,3846,-1039,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
298184,-905,3824,-1033,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
298225,-930,3864,-1066,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
298266,-928,3878,-1023,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
298307,-906,3905,-1047,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
298348,-879,3830,-1065,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
298389,-912,3851,-1019,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
298430,-923,3852,-1063,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
298471,-889,3822,-1049,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
298513,-906,3860,-1061,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
298553,-908,3861,-1053,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
298594,-894,3827,-1023,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
298635,-912,3839,-1031,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
298676,-925,3860,-1031,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
298717,-882,3854,-1048,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
298758,-885,3843,-1042,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
298799,-890,3871,-1024,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
298840,-897,3888,-1047,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
298881,-895,3872,-1023,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
298922,-885,3849,-1066,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
298956,-899,3860,-1016,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
298991,-877,3874,-1097,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299026,-873,3861,-1030,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299061,-892,3895,-1055,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299096,-910,3899,-1069,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299131,-895,3881,-1048,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299166,-923,3916,-1022,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299201,-885,3835,-1052,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299236,-881,3864,-1027,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299271,-880,3908,-1044,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299306,-898,3851,-1020,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299345,-871,3819,-1042,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299385,-885,3830,-1013,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299424,-880,3835,-1014,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299464,-880,3818,-1027,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299504,-860,3794,-1016,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299543,-872,3848,-1065,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299583,-899,3883,-1006,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299622,-877,3913,-1051,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299662,-859,3877,-1017,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299702,-895,3877,-1044,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299743,-885,3840,-1061,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299784,-860,3835,-1027,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299825,-884,3884,-1023,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299866,-850,3863,-1069,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299907,-860,3832,-1025,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299948,-864,3888,-1026,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
299989,-872,3866,-1018,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300030,-870,3877,-1025,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300071,-866,3851,-1008,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300112,-865,3882,-1005,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300154,-888,3871,-1036,80,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300189,-893,3858,-1005,84,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300224,-910,3875,-1015,84,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300259,-874,3867,-1010,84,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300294,-859,3861,-1039,84,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300329,-893,3866,-966,84,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300364,-901,3907,-1059,84,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300399,-890,3837,-1019,84,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300434,-893,3854,-1010,84,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300469,-935,3873,-971,84,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300504,-861,3883,-1017,84,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300542,-888,3860,-998,84,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300580,-880,3834,-1020,84,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300618,-881,3872,-999,84,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300657,-907,3886,-1007,84,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300695,-935,3898,-982,84,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300733,-905,3839,-1038,84,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300772,-883,3827,-1033,84,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300810,-871,3868,-989,84,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300848,-875,3864,-1032,84,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300887,-909,3890,-1030,84,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300924,-877,3854,-1082,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300962,-896,3883,-996,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
300999,-901,3878,-1067,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301037,-921,3837,-1031,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301074,-889,3859,-1030,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301112,-899,3882,-1042,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301149,-881,3886,-1039,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301187,-887,3844,-1023,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301224,-905,3866,-1049,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301262,-875,3848,-1039,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301300,-879,3839,-1039,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301341,-867,3873,-1029,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301383,-889,3873,-1037,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301425,-885,3902,-1059,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301467,-866,3879,-1035,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301509,-901,3882,-1042,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301550,-869,3846,-1038,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301592,-850,3848,-1057,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301634,-870,3874,-1084,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301676,-890,3875,-994,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301718,-892,3897,-1069,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301751,-883,3848,-1030,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301785,-879,3879,-1046,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301818,-887,3879,-1062,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301852,-866,3855,-1023,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301885,-861,3853,-1026,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301919,-873,3869,-1042,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301952,-860,3828,-1008,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
301986,-852,3840,-1045,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302019,-865,3835,-1033,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302053,-884,3839,-1019,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302087,-871,3846,-1034,85,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302127,-846,3853,-1025,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302168,-872,3857,-1044,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302208,-904,3855,-1012,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302249,-885,3875,-1079,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302290,-855,3852,-995,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302330,-864,3864,-1065,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302371,-881,3839,-1041,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302411,-882,3857,-1067,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302452,-868,3910,-1044,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302493,-873,3850,-1052,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302533,-867,3863,-1040,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302574,-867,3861,-1056,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302615,-851,3884,-1045,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302656,-864,3861,-1032,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302697,-875,3888,-1057,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302738,-852,3844,-1053,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302779,-865,3841,-1057,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302820,-877,3870,-1061,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302861,-867,3845,-1097,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302902,-866,3829,-1020,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302937,-866,3871,-1094,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
302972,-853,3882,-1036,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303007,-860,3860,-1038,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303042,-888,3838,-1084,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303077,-848,3837,-1055,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303112,-870,3867,-1084,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303147,-862,3888,-1077,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303182,-864,3839,-1028,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303217,-862,3876,-1063,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303252,-863,3841,-1059,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303287,-897,3860,-1060,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303332,-880,3883,-1060,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303378,-899,3864,-1075,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303424,-914,3836,-1052,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303470,-893,3847,-1090,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303516,-917,3882,-1029,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303562,-907,3834,-1063,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303608,-883,3893,-1039,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303654,-873,3828,-1101,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303700,-867,3817,-1000,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303746,-906,3876,-1048,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303779,-897,3852,-1053,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303813,-906,3886,-1061,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303847,-893,3866,-1037,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303881,-861,3849,-1048,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303915,-893,3838,-1044,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303949,-881,3901,-1059,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
303983,-859,3851,-1054,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304017,-868,3867,-1063,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304051,-900,3869,-1039,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304085,-887,3854,-1046,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304119,-898,3867,-1048,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304155,-888,3861,-1041,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304192,-861,3850,-1026,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304229,-849,3845,-1062,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304266,-875,3865,-1029,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304303,-884,3848,-1093,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304339,-872,3882,-993,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304376,-887,3923,-1074,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304413,-871,3842,-1061,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304450,-904,3905,-1014,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304487,-864,3887,-1039,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304527,-864,3847,-1045,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304568,-851,3830,-1022,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304608,-890,3910,-1031,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304649,-892,3841,-1002,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304690,-879,3793,-1022,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304730,-885,3819,-1026,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304771,-882,3839,-1049,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304811,-879,3840,-1022,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304852,-882,3885,-1035,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304893,-899,3873,-1025,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304930,-909,3847,-1062,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
304967,-938,3816,-1002,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305005,-943,3864,-1095,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305042,-894,3870,-1021,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305080,-892,3874,-1042,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305117,-907,3852,-1053,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305155,-896,3848,-1056,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305192,-915,3876,-1019,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305230,-913,3861,-1074,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305267,-906,3796,-1009,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305305,-929,3867,-1048,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305351,-905,3867,-1044,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305397,-878,3807,-1069,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305444,-896,3844,-1052,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305490,-916,3889,-1059,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305537,-912,3863,-1040,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305583,-889,3852,-1072,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305629,-876,3844,-1094,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305676,-909,3874,-1017,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305722,-892,3850,-1059,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305769,-871,3859,-1025,86,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305798,-891,3855,-1049,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305827,-917,3857,-1065,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305857,-885,3854,-1047,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305886,-899,3865,-1059,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305915,-871,3853,-1063,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305945,-885,3860,-1033,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
305974,-877,3878,-1064,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306003,-876,3847,-1039,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306033,-841,3838,-1033,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306062,-905,3867,-1044,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306092,-873,3870,-1055,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306133,-872,3836,-1019,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306174,-896,3803,-1072,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306215,-895,3884,-1028,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306256,-865,3854,-1068,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306297,-892,3871,-1022,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306338,-863,3867,-1089,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306379,-869,3845,-1005,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306420,-879,3874,-1061,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306461,-904,3855,-1054,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306502,-887,3870,-1047,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306542,-887,3863,-1037,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306582,-873,3844,-1058,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306622,-913,3821,-980,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306662,-910,3887,-1068,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306702,-883,3862,-1048,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306742,-879,3801,-1030,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306782,-903,3877,-1051,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306822,-889,3860,-1054,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306862,-893,3838,-1038,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306902,-901,3842,-1043,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306937,-887,3847,-1052,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
306973,-873,3852,-1077,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307008,-897,3842,-1013,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307044,-901,3865,-1050,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307080,-872,3846,-1051,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307115,-915,3838,-1055,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307151,-923,3837,-1051,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307187,-901,3857,-1047,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307222,-898,3883,-1064,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307258,-883,3847,-1077,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307294,-890,3841,-1015,88,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307336,-901,3900,-1071,89,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307379,-906,3833,-1026,89,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307421,-921,3833,-1037,89,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307464,-896,3864,-1059,89,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307506,-900,3846,-1042,89,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307549,-891,3856,-1045,89,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307591,-898,3902,-1043,89,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307634,-913,3909,-1045,89,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307676,-926,3913,-998,89,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307719,-899,3845,-1077,89,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307755,-845,3807,-1033,89,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307792,-845,3826,-1095,89,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307829,-879,3885,-1035,89,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307866,-909,3898,-1051,89,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307903,-897,3806,-1063,89,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307939,-860,3804,-1036,89,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
307976,-850,3863,-1061,89,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
308013,-854,3839,-1076,89,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
308050,-888,3870,-1019,89,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
308087,-868,3883,-1132,89,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
308123,-873,3799,-1024,89,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
308160,-861,3877,-1092,89,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
308197,-906,3921,-1054,89,456d2213-d30c-4aea-9187-86bab0b62568,,berdiri,bersedekap,,
